,cluster,text,intent,norm_text,cluster_size,norm_word_lst
966,1,b'clear my calendar for april 20th',b'calendar_update',b'clear calendar april 20th',33,calendar * alarm
967,1,b'set an alarm for 8 tomorrow',b'alarm',b'set alarm 8 tomorrow',33,calendar * alarm
968,1,b'do i have any items on my calendar for march 21st',b'calendar',b'items calendar march 21st',33,calendar * alarm
969,1,"b""what 's on my calendar for march 20th""",b'calendar',b's calendar march 20th',33,calendar * alarm
970,1,b'i want an alarm for 6 am',b'alarm',b'want alarm 6 ',33,calendar * alarm
971,1,b'is anything on my calendar for june 22nd',b'calendar',b'calendar june 22nd',33,calendar * alarm
972,27,b'can i get more credit',b'credit_limit_change',b'credit',14,credit * card
973,27,b'tell me how to apply for a credit card',b'new_card',b'tell apply credit card',14,credit * card
974,27,b'how can i request a new credit card',b'replacement_card_duration',b'request new credit card',14,credit * card
975,27,"b""why wo n't you let me pay with my credit card""",b'card_declined',b'wo nt let pay credit card',14,credit * card
976,27,b'am i eligible for a new credit card',b'new_card',b'eligible new credit card',14,credit * card
977,27,b'can credit card companies expedite delivery of reissued credit cards',b'replacement_card_duration',b'credit card companies expedite delivery reissued credit cards',14,credit * card
978,27,"b""why ca n't i use my credit card""",b'card_declined',b'nt use credit card',14,credit * card
979,27,b'i would love to get a new credit card',b'new_card',b'love new credit card',14,credit * card
980,27,b'do you have any information on how to open a new credit card',b'new_card',b'information open new credit card',14,credit * card
981,27,b'it is damaging to my credit score if i miss one credit card payment',b'improve_credit_score',b'damaging credit score miss credit card payment',14,credit * card
982,27,b'please tell me how to get a new credit card',b'new_card',b'tell new credit card',14,credit * card
983,27,b'how can i find a new credit card to apply to',b'new_card',b'find new credit card apply ',14,credit * card
984,27,b'can you call the help desk line for my credit card company',b'replacement_card_duration',b'help desk line credit card company',14,credit * card
985,27,b'how do i apply for a new credit card',b'new_card',b'apply new credit card',14,credit * card
986,0,b'where were you before',b'where_are_you_from',b'',40, * human
987,0,b'let me know if you are a human or are a computer',b'are_you_a_bot',b'let know human computer',40, * human
988,0,b'where is your home planet',b'where_are_you_from',b'home planet',40, * human
989,0,b'i think your a bot',b'are_you_a_bot',b'think bot',40, * human
990,0,b'what area did you come from',b'where_are_you_from',b'area come ',40, * human
991,0,b'from where do you come',b'where_are_you_from',b'come',40, * human
992,0,b'what is your origin',b'where_are_you_from',b'origin',40, * human
993,0,b'are you from here or somewhere else originally',b'where_are_you_from',b'originally',40, * human
994,0,b'are you human',b'are_you_a_bot',b'human',40, * human
995,0,b'whats your age range',b'how_old_are_you',b'whats age range',40, * human
996,0,b'from where did you originate',b'where_are_you_from',b'originate',40, * human
997,0,b'are you really real',b'are_you_a_bot',b'real',40, * human
998,0,b'i want to know if your a bot',b'are_you_a_bot',b'want know bot',40, * human
999,0,"b""your a bot are n't you""",b'are_you_a_bot',b'bot nt ',40, * human
1000,0,b'where do you originate from',b'where_are_you_from',b'originate ',40, * human
1001,0,b'are you computer or human',b'are_you_a_bot',b'computer human',40, * human
1002,0,b'is your voice from a human or is it synthesized',b'are_you_a_bot',b'voice human synthesized',40, * human
1003,0,b'is this a bot',b'are_you_a_bot',b'bot',40, * human
1004,0,b'what place are you from',b'where_are_you_from',b'place ',40, * human
1005,0,b'are you actually a person',b'are_you_a_bot',b'actually person',40, * human
1006,0,b'is it true your a real person',b'are_you_a_bot',b'true real person',40, * human
1007,0,b'how do you describe yourself as a computer or a human',b'are_you_a_bot',b'describe computer human',40, * human
1008,0,b'would you call yourself a human or a computer',b'are_you_a_bot',b'human computer',40, * human
1009,0,b'are you from around here',b'where_are_you_from',b'',40, * human
1010,0,b'do you know how old you are',b'how_old_are_you',b'know old ',40, * human
1011,0,b'whats your age',b'how_old_are_you',b'whats age',40, * human
1012,0,b'could you be human',b'are_you_a_bot',b'human',40, * human
1013,0,b'can i ask your age',b'how_old_are_you',b'ask age',40, * human
1014,0,b'are you a human or ai computer based',b'are_you_a_bot',b'human ai computer based',40, * human
1015,0,"b""what 's your age right now""",b'how_old_are_you',b's age right ',40, * human
1016,0,"b""tell me where you 're from""",b'where_are_you_from',b'tell ',40, * human
1017,0,b'are you real',b'are_you_a_bot',b'real',40, * human
1018,0,b'i need to know whether you are a human or are a computer',b'are_you_a_bot',b'need know human computer',40, * human
1019,0,b'where is your home town',b'where_are_you_from',b'home town',40, * human
1020,0,b'how many years have you been alive',b'how_old_are_you',b'years alive',40, * human
1021,0,b'how old would you be',b'how_old_are_you',b'old ',40, * human
1022,0,b'would most people say you are a computer or a human',b'are_you_a_bot',b'people computer human',40, * human
1023,0,b'how young are you',b'how_old_are_you',b'young ',40, * human
1024,0,b'in what place are you originally from',b'where_are_you_from',b'place originally ',40, * human
1025,0,b'are you a person or artificial intelligence',b'are_you_a_bot',b'person artificial intelligence',40, * human
1026,74,b'can you find any good places in cleveland that serve clams',b'restaurant_suggestion',b'find good places cleveland serve clams',15,good * places
1027,74,"b'can you suggest a french restaurant , please'",b'restaurant_suggestion',b'suggest french restaurant  ',15,good * places
1028,74,b'any fantastic restaurants to get shrimp at in atlanta',b'restaurant_suggestion',b'fantastic restaurants shrimp atlanta',15,good * places
1029,74,b'do you have any recommendations for korean',b'meal_suggestion',b'recommendations korean',15,good * places
1030,74,b'can you give me a american dinner suggestion',b'meal_suggestion',b'american dinner suggestion',15,good * places
1031,74,b'where can i go to eat',b'restaurant_suggestion',b'eat',15,good * places
1032,74,b'please give me the name of a few good options for places to eat dinner tonight',b'restaurant_suggestion',b'good options places eat dinner tonight',15,good * places
1033,74,b'are there any good places in cleveland that serve clams',b'restaurant_suggestion',b'good places cleveland serve clams',15,good * places
1034,74,b'where can i get some good food',b'restaurant_suggestion',b'good food',15,good * places
1035,74,b'where should i go for food tonight',b'restaurant_suggestion',b'food tonight',15,good * places
1036,74,b'i need a list of good places to eat near me',b'restaurant_suggestion',b'need list good places eat near ',15,good * places
1037,74,b'what kind of indian would you recommend',b'meal_suggestion',b'kind indian recommend',15,good * places
1038,74,b'pull up some recommendations for places serving fish in maine',b'restaurant_suggestion',b'pull recommendations places serving fish maine',15,good * places
1039,74,b'give me restaurant reccomendations',b'restaurant_suggestion',b'restaurant reccomendations',15,good * places
1040,74,b'what are the best restaurants open tonight',b'restaurant_suggestion',b'best restaurants open tonight',15,good * places
1041,35,b'how many japanese yen are in a us dollar',b'exchange_rate',b'japanese yen dollar',15,yen * dollars
1042,35,b'20 yen is how many dollars',b'exchange_rate',b'20 yen dollars',15,yen * dollars
1043,35,b'how many mexican pesos can i get for one us dollar',b'exchange_rate',b'mexican pesos dollar',15,yen * dollars
1044,35,b'what is the conversion of 30 in canadian dollars',b'exchange_rate',b'conversion 30 canadian dollars',15,yen * dollars
1045,35,b'how many dollars is 20 yen worth',b'exchange_rate',b'dollars 20 yen worth',15,yen * dollars
1046,35,"b""what 's the exchange rate between ils and usd""",b'exchange_rate',b's exchange rate ils usd',15,yen * dollars
1047,35,b'what is the usd mxn exchange rate',b'exchange_rate',b'usd mxn exchange rate',15,yen * dollars
1048,35,b'20 yen equals how many dollars',b'exchange_rate',b'20 yen equals dollars',15,yen * dollars
1049,35,b'what is the exchange rate between us dollars and japanese yen',b'exchange_rate',b'exchange rate dollars japanese yen',15,yen * dollars
1050,35,b'how many dollars can i get for 20 yen',b'exchange_rate',b'dollars 20 yen',15,yen * dollars
1051,35,b'is 30 usd more or less in canada',b'exchange_rate',b'30 usd canada',15,yen * dollars
1052,35,b'what is the exchange rate between euros and pesos',b'exchange_rate',b'exchange rate euros pesos',15,yen * dollars
1053,35,b'tell me the current exchange rate between cad and euros',b'exchange_rate',b'tell current exchange rate cad euros',15,yen * dollars
1054,35,"b""what 's the exhange rate between mxn and gbp""",b'exchange_rate',b's exhange rate mxn gbp',15,yen * dollars
1055,35,b'convert 20 yen to dollars',b'exchange_rate',b'convert 20 yen dollars',15,yen * dollars
1056,100,b'use martins name to reserve a table at tropicana for 5 people at 8pm',b'restaurant_reservation',b'use martins reserve table tropicana 5 people 8pm',14,table * 5
1057,100,b'get reservations at olive garden for two at 7 00pm under michael',b'restaurant_reservation',b'reservations olive garden 7 00pm michael',14,table * 5
1058,100,b'michael will reserve a table for two at 7 00pm for olive garden',b'restaurant_reservation',b'michael reserve table 7 00pm olive garden',14,table * 5
1059,100,b'the table should be reserved at 8pm at tropicana using martins name and it should be for 5 people',b'restaurant_reservation',b'table reserved 8pm tropicana martins 5 people',14,table * 5
1060,100,b'martins needs a table for 5 people at tropicana at 8pm precisely',b'restaurant_reservation',b'martins needs table 5 people tropicana 8pm precisely',14,table * 5
1061,100,b'i want to reserve table for 5 at red robin under the name sara at 5',b'restaurant_reservation',b'want reserve table 5 red robin sara 5',14,table * 5
1062,100,b'reserve a table for 3 at 7 for olive garden',b'restaurant_reservation',b'reserve table 3 7 olive garden',14,table * 5
1063,100,b'so how busy is the outback steakhouse at 5 pm',b'how_busy',b'busy outback steakhouse 5 pm',14,table * 5
1064,100,"b'5 people are going to be at tropicana by 8pm , reserve the table under martins name please'",b'restaurant_reservation',b'5 people going tropicana 8pm  reserve table martins ',14,table * 5
1065,100,b'make a reservation for 2 tonight at 7 00 at outback steakhouse',b'restaurant_reservation',b'reservation 2 tonight 7 00 outback steakhouse',14,table * 5
1066,100,b'i want to eat at seven in the restaurant for two people',b'restaurant_reservation',b'want eat seven restaurant people',14,table * 5
1067,100,b'can i get a table for four at 8 00',b'how_busy',b'table 8 00',14,table * 5
1068,100,"b'at 7 , i need a table for 3 at olive garden'",b'restaurant_reservation',b'7  need table 3 olive garden',14,table * 5
1069,100,b'a table for two needs to be reserved for 7 00pm at olive garden using the name michael',b'restaurant_reservation',b'table needs reserved 7 00pm olive garden michael',14,table * 5
1070,59,"b""is the friday 's full after 4""",b'how_busy',b'friday s 4',11,pizza * wait
1071,59,b'is the breakfast place full in the mornings',b'how_busy',b'breakfast place mornings',11,pizza * wait
1072,59,b'how busy is the cafe at 7 00',b'how_busy',b'busy cafe 7 00',11,pizza * wait
1073,59,b'tell me mr joes pizza average wait time',b'how_busy',b'tell mr joes pizza average wait time',11,pizza * wait
1074,59,"b""what 's the typical wait time for mr joes pizza""",b'how_busy',b's typical wait time mr joes pizza',11,pizza * wait
1075,59,b'is the wait at pizza hut long',b'how_busy',b'wait pizza hut long',11,pizza * wait
1076,59,b'does mr joes pizza usually have a long wait',b'how_busy',b'mr joes pizza usually long wait',11,pizza * wait
1077,59,b'is mr joes pizza available for a seating',b'how_busy',b'mr joes pizza available seating',11,pizza * wait
1078,59,b'what is the best time to go to get a burger without a line',b'how_busy',b'best time burger line',11,pizza * wait
1079,59,b'how long before i can eat at chic fil a',b'how_busy',b'long eat chic fil ',11,pizza * wait
1080,59,"b""i need to know how busy denny 's is at 6 am""",b'how_busy',b'need know busy denny s 6 ',11,pizza * wait
1081,75,b'text courtney and inform her about the detour',b'text',b'text courtney inform detour',13,text * 
1082,75,"b""text mike , i'm running late""",b'text',b'text mike  im running late',13,text * 
1083,75,"b""text dave , i 'll be there soon""",b'text',b'text dave  ll soon',13,text * 
1084,75,b'text jeff and tell him to pay the bill',b'text',b'text jeff tell pay bill',13,text * 
1085,75,b'can you text mary and tell her she is amazing',b'text',b'text mary tell amazing',13,text * 
1086,75,b'text dan and tell him to go home',b'text',b'text dan tell home',13,text * 
1087,75,"b""i 'd like to send a text to jack , say hi""",b'text',b'd like send text jack  hi',13,text * 
1088,75,b'text emily',b'text',b'text emily',13,text * 
1089,75,"b""text laura i 'll be late for dinner""",b'text',b'text laura ll late dinner',13,text * 
1090,75,b'could you send a text to bill saying no',b'text',b'send text bill saying ',13,text * 
1091,75,b'get a text to mark',b'text',b'text mark',13,text * 
1092,75,b'text katy and tell her i love her',b'text',b'text katy tell love ',13,text * 
1093,75,b'text mark hello',b'text',b'text mark hello',13,text * 
1094,52,b'will peas work instead of carrots',b'ingredient_substitution',b'peas work instead carrots',8,instead * use
1095,52,b'will this recipe still be good if i use milk instead of eggs',b'ingredient_substitution',b'recipe good use milk instead eggs',8,instead * use
1096,52,b'can i swap applesauce for oil',b'ingredient_substitution',b'swap applesauce oil',8,instead * use
1097,52,b'could steak be used instead of chicken',b'ingredient_substitution',b'steak instead chicken',8,instead * use
1098,52,b'is it alright to switch applesauce for oil',b'ingredient_substitution',b'alright switch applesauce oil',8,instead * use
1099,52,b'is it ok to use oil spray instead of canola oil',b'ingredient_substitution',b'ok use oil spray instead canola oil',8,instead * use
1100,52,b'will it be ok to sub turkey for beef',b'ingredient_substitution',b'ok sub turkey beef',8,instead * use
1101,52,b'is it okay to use butter instead of margarine',b'ingredient_substitution',b'okay use butter instead margarine',8,instead * use
1102,8,"b""rent a car for 3 1 through 3 3 in boston i 'd prefer an suv""",b'car_rental',b'rent car 3 1 3 3 boston d prefer suv',26,car * uber
1103,8,b'find a decent rental care for next week at the philadelphia airport',b'car_rental',b'find decent rental care week philadelphia airport',26,car * uber
1104,8,"b'find me a car rental for the weekend in asheville , nc via priceline'",b'car_rental',b'find car rental weekend asheville  nc priceline',26,car * uber
1105,8,b'can you get me an uber to disney world',b'uber',b'uber disney world',26,car * uber
1106,8,"b'find me a rental car for next week , from friday the 5th thru monday the 8th , any kind'",b'car_rental',b'find rental car week  friday 5th monday 8th  kind',26,car * uber
1107,8,b'book me a car rental in wichita',b'car_rental',b'book car rental wichita',26,car * uber
1108,8,"b""we 'd like an uber for 4 to take us to the olive garden""",b'uber',b'd like uber 4 olive garden',26,car * uber
1109,8,b'i want an uber to take me to walmart',b'uber',b'want uber walmart',26,car * uber
1110,8,"b""march 2nd through march 18th , i'm going to need a jeep in frankfort""",b'car_rental',b'march 2nd march 18th  im going need jeep frankfort',26,car * uber
1111,8,b'where in syracuse can i book a car',b'car_rental',b'syracuse book car',26,car * uber
1112,8,"b""i'm going to need a coupe car in sedona from 5 1 until 5 4""",b'car_rental',b'im going need coupe car sedona 5 1 5 4',26,car * uber
1113,8,"b""please call an uber for 6 people to go to amazon 's southside warehouse""",b'uber',b'uber 6 people amazon s southside warehouse',26,car * uber
1114,8,b'get me an uber for 3 people uptown',b'uber',b'uber 3 people uptown',26,car * uber
1115,8,b'i want a rental car that is available tomorrow and that i can keep for four days please find me one',b'car_rental',b'want rental car available tomorrow days find ',26,car * uber
1116,8,b'can you book a car rental today to new york city to philadelphia',b'car_rental',b'book car rental today new york city philadelphia',26,car * uber
1117,8,"b""i need to rent a car for may 10th to may 15th in lizton and i 'd like a bmw""",b'car_rental',b'need rent car 10th 15th lizton d like bmw',26,car * uber
1118,8,b'where can i rent a car in singapore',b'car_rental',b'rent car singapore',26,car * uber
1119,8,b'i need an uber for 5 people to go to the statue of liberty',b'uber',b'need uber 5 people statue liberty',26,car * uber
1120,8,b'i need to go downtown with 2 people can you get me an uber',b'uber',b'need downtown 2 people uber',26,car * uber
1121,8,b'i need an uber for 5 to go to the concerthall',b'uber',b'need uber 5 concerthall',26,car * uber
1122,8,"b""i need to rent a car for may 11thto may 13th in chicago and i 'd like a coupe""",b'car_rental',b'need rent car 11thto 13th chicago d like coupe',26,car * uber
1123,8,b'who can i rent a car from next month in orlando',b'car_rental',b'rent car month orlando',26,car * uber
1124,8,b'book a car rental to miami florida today',b'car_rental',b'book car rental miami florida today',26,car * uber
1125,8,b'book me an uber for a party of 5 to the salvage yard off maple',b'uber',b'book uber party 5 salvage yard maple',26,car * uber
1126,8,b'can i rent a sports car in augusta for 3 4 through 3 8',b'car_rental',b'rent sports car augusta 3 4 3 8',26,car * uber
1127,8,b'schedule a rental car starting monday the 5th thru friday the 9th at rent a car in town',b'car_rental',b'schedule rental car starting monday 5th friday 9th rent car town',26,car * uber
1128,93,b'how do i order some more checks for my bank of the west account',b'order_checks',b'order checks bank west account',18,account * order
1129,93,b'for my chase account can i order some checkbooks',b'order_checks',b'chase account order checkbooks',18,account * order
1130,93,"b""can i get some new checks i'm out of mine""",b'order_checks',b'new checks im ',18,account * order
1131,93,b'how do i order some more checks for my bank of america account',b'order_checks',b'order checks bank america account',18,account * order
1132,93,b'can you order some more eggs for me since i just ran out',b'order',b'order eggs ran ',18,account * order
1133,93,"b""how do i order more checkbooks for my well 's fargo account""",b'order_checks',b'order checkbooks s fargo account',18,account * order
1134,93,b'can you overnight me a few checkbooks',b'order_checks',b'overnight checkbooks',18,account * order
1135,93,b'can i get some more checkbooks sent to me',b'order_checks',b'checkbooks sent ',18,account * order
1136,93,b'how do i order some more checks for my chase account',b'order_checks',b'order checks chase account',18,account * order
1137,93,"b""is there enough in my wells fargo account to buy some nike 's""",b'balance',b'wells fargo account buy nike s',18,account * order
1138,93,"b""do i have enough in my wells fargo account to get some nike 's""",b'balance',b'wells fargo account nike s',18,account * order
1139,93,b'is there a way to order checkbooks for a chase account',b'order_checks',b'way order checkbooks chase account',18,account * order
1140,93,b'for checkbooks can i order them for my chase account',b'order_checks',b'checkbooks order chase account',18,account * order
1141,93,"b""i need to order some new checks , i'm all out of them""",b'order_checks',b'need order new checks  im ',18,account * order
1142,93,"b""may i order more checks for my well 's fargo account""",b'order_checks',b'order checks s fargo account',18,account * order
1143,93,b'am i able to order more checkbooks for my chase account',b'order_checks',b'able order checkbooks chase account',18,account * order
1144,93,"b'can i get some more checkbooks sent to me , please'",b'order_checks',b'checkbooks sent ',18,account * order
1145,93,"b""what do i do to order new checkbooks for my well 's fargo account""",b'order_checks',b'order new checkbooks s fargo account',18,account * order
1146,51,b'i need a flight on delta from los angeles to seattle',b'book_flight',b'need flight delta los angeles seattle',13,flight * need
1147,51,b'i need a flight from boston to miami for under 300 dollars',b'book_flight',b'need flight boston miami 300 dollars',13,flight * need
1148,51,b'make sure i get a delta flight from pittsburgh to arizona',b'book_flight',b'sure delta flight pittsburgh arizona',13,flight * need
1149,51,b'are there any roundtrip flights from shanghai to seatac that depart on wednesday and return on the thirty first',b'book_flight',b'roundtrip flights shanghai seatac depart wednesday return thirty ',13,flight * need
1150,51,b'find me a flight from seattle to detroit for less than 200 dollars',b'book_flight',b'find flight seattle detroit 200 dollars',13,flight * need
1151,51,b'can i fly from atlanta to san francisco for less than 100 dollars',b'book_flight',b'fly atlanta san francisco 100 dollars',13,flight * need
1152,51,b'book me a flight from midway to jfk for less than 200 dollars',b'book_flight',b'book flight midway jfk 200 dollars',13,flight * need
1153,51,b'i need some directions to phoenix',b'directions',b'need directions phoenix',13,flight * need
1154,51,b'i need a flight for under 300 from pittsburgh to atlanta',b'book_flight',b'need flight 300 pittsburgh atlanta',13,flight * need
1155,51,b'i want to a book a roundtrip flight from san antonio to dtw departing on friday and returning on wednesday',b'book_flight',b'want book roundtrip flight san antonio dtw departing friday returning wednesday',13,flight * need
1156,51,b'book a delta flight to arizona from pittsburgh',b'book_flight',b'book delta flight arizona pittsburgh',13,flight * need
1157,51,"b""i 'll be travelling from lax and headed to phl for 120 on the 10th of may""",b'book_flight',b'll travelling lax headed phl 120 10th ',13,flight * need
1158,51,b'book me a place to chicago from atlanta united airlines',b'book_flight',b'book place chicago atlanta united airlines',13,flight * need
1159,48,"b""could someone look at my check engine light that 's on""",b'schedule_maintenance',b'look check engine light s ',19,car * shop
1160,48,b'how long ago did i take my car to the shop',b'last_maintenance',b'long ago car shop',19,car * shop
1161,48,b'may i schedule a car maintenance',b'schedule_maintenance',b'schedule car maintenance',19,car * shop
1162,48,b'i need an appointment for someone to check out my check engine light being on',b'schedule_maintenance',b'need appointment check check engine light ',19,car * shop
1163,48,b'give me the date that i last got my car checked',b'last_maintenance',b'date got car checked',19,car * shop
1164,48,b'should i go to a car maintenance',b'schedule_maintenance',b'car maintenance',19,car * shop
1165,48,b'i need to bring my car in because the check engine light is staying lit',b'schedule_maintenance',b'need bring car check engine light staying lit',19,car * shop
1166,48,b'how long has it been since i last took my car to the shop',b'last_maintenance',b'long took car shop',19,car * shop
1167,48,b'should i call a car maintenance',b'schedule_maintenance',b'car maintenance',19,car * shop
1168,48,b'what was the date of my last car appointment',b'last_maintenance',b'date car appointment',19,car * shop
1169,48,b'will someone please look at my check engine light that is on',b'schedule_maintenance',b'look check engine light ',19,car * shop
1170,48,b'can i make a car maintenance appointment',b'schedule_maintenance',b'car maintenance appointment',19,car * shop
1171,48,b'did i get my car inspected recently',b'last_maintenance',b'car inspected recently',19,car * shop
1172,48,b'what was the date of the last time i took my car to the shop',b'last_maintenance',b'date time took car shop',19,car * shop
1173,48,b'when did i take my car to the shop last',b'last_maintenance',b'car shop ',19,car * shop
1174,48,b'i cannot remember when i last took my car to the shop',b'last_maintenance',b'remember took car shop',19,car * shop
1175,48,"b""i 'd like to know the last time my car got looked at""",b'last_maintenance',b'd like know time car got looked ',19,car * shop
1176,48,b'should i take my car to a maintenance',b'schedule_maintenance',b'car maintenance',19,car * shop
1177,48,b'when did i last take my car to the shop',b'last_maintenance',b'car shop',19,car * shop
1178,46,b'which timezone is denver located',b'timezone',b'timezone denver located',21,time * timezone
1179,46,b'i need the time zone for la',b'timezone',b'need time zone la',21,time * timezone
1180,46,"b'tell me the time in san francisco , please'",b'time',b'tell time san francisco  ',21,time * timezone
1181,46,b'what is the timezone for houston',b'timezone',b'timezone houston',21,time * timezone
1182,46,"b""i need la 's time zone""",b'timezone',b'need la s time zone',21,time * timezone
1183,46,b'whats the exact time',b'time',b'whats exact time',21,time * timezone
1184,46,"b'what time is it right now in adelaide , australia'",b'time',b'time right adelaide  australia',21,time * timezone
1185,46,b'what time is it in the central timezone',b'time',b'time central timezone',21,time * timezone
1186,46,b'timezone in salt lake city',b'timezone',b'timezone salt lake city',21,time * timezone
1187,46,b'what is the timezone for paris',b'timezone',b'timezone paris',21,time * timezone
1188,46,"b""what is the la 's time zone""",b'timezone',b'la s time zone',21,time * timezone
1189,46,b'what is the current time',b'time',b'current time',21,time * timezone
1190,46,b'can you give me the timezone for the country',b'timezone',b'timezone country',21,time * timezone
1191,46,b'what time is it right now at home',b'time',b'time right home',21,time * timezone
1192,46,b'please give me the time in tanzania at this moment',b'time',b'time tanzania moment',21,time * timezone
1193,46,b'what timezone do they use in arizona',b'timezone',b'timezone use arizona',21,time * timezone
1194,46,b'what is the current time in dallas',b'time',b'current time dallas',21,time * timezone
1195,46,"b'what time is it in adelaide , australia right now'",b'time',b'time adelaide  australia right ',21,time * timezone
1196,46,b'the time is what',b'time',b'time ',21,time * timezone
1197,46,b'tell me the timezone for california',b'timezone',b'tell timezone california',21,time * timezone
1198,46,b'what time is it in california',b'time',b'time california',21,time * timezone
1199,80,b'add what im listening to to my rock playlist',b'update_playlist',b'add im listening rock playlist',22,playlist * song
1200,80,b'please add this song to my study playlist',b'update_playlist',b'add song study playlist',22,playlist * song
1201,80,b'put on my 90s playlist',b'play_music',b'90s playlist',22,playlist * song
1202,80,"b""i want what i'm listening to to be added to my chill playlist""",b'update_playlist',b'want im listening added chill playlist',22,playlist * song
1203,80,b'in my motivational playlist include the song rap god',b'update_playlist',b'motivational playlist include song rap god',22,playlist * song
1204,80,b'i dont want to listen to this song',b'next_song',b'dont want listen song',22,playlist * song
1205,80,b'add the song rap god to the motivational playlist',b'update_playlist',b'add song rap god motivational playlist',22,playlist * song
1206,80,b'add current song to rock playlist',b'update_playlist',b'add current song rock playlist',22,playlist * song
1207,80,b'this song needs to be added to my country music playlist',b'update_playlist',b'song needs added country music playlist',22,playlist * song
1208,80,"b""this song i'm listening to would be great on my commute playlist""",b'update_playlist',b'song im listening great commute playlist',22,playlist * song
1209,80,"b""i do n't like this song , can skip it""",b'next_song',b'nt like song  skip ',22,playlist * song
1210,80,b'add this to my rock playlist',b'update_playlist',b'add rock playlist',22,playlist * song
1211,80,"b""i'm in the mood for slow songs and nothing else""",b'play_music',b'im mood slow songs ',22,playlist * song
1212,80,"b'skip this song , please'",b'next_song',b'skip song  ',22,playlist * song
1213,80,b'i want the current song added to my pregame playlist',b'update_playlist',b'want current song added pregame playlist',22,playlist * song
1214,80,b'i am asking you to add this song to my country music playlist',b'update_playlist',b'asking add song country music playlist',22,playlist * song
1215,80,b'get me my slow sounds',b'play_music',b'slow sounds',22,playlist * song
1216,80,b'include rap god on the motivational playlist',b'update_playlist',b'include rap god motivational playlist',22,playlist * song
1217,80,b'i need this song on my jam playlist',b'update_playlist',b'need song jam playlist',22,playlist * song
1218,80,b'please add this song to my country music playlist',b'update_playlist',b'add song country music playlist',22,playlist * song
1219,80,b'i want to hear my slow playlist',b'play_music',b'want hear slow playlist',22,playlist * song
1220,80,b'i would like the song playing right now put on my driving playlist',b'update_playlist',b'like song playing right driving playlist',22,playlist * song
1221,3,"b""are there transaction fees using my discover if i'm in cuba""",b'international_fees',b'transaction fees discover im cuba',39,card * application
1222,3,b'where would i get my rewards for my master card',b'redeem_rewards',b'rewards master card',39,card * application
1223,3,b'will it cost me anything to use my card in turin',b'international_fees',b'cost use card turin',39,card * application
1224,3,b'is there a fee for using my card in portland',b'international_fees',b'fee card portland',39,card * application
1225,3,b'how many transaction fees are there when i use my discover card in rome',b'international_fees',b'transaction fees use discover card rome',39,card * application
1226,3,"b""what 's the status on my application for the hsbc credit card""",b'application_status',b's status application hsbc credit card',39,card * application
1227,3,b'when i go to cuba will there be a transaction fee for using my discover card',b'international_fees',b'cuba transaction fee discover card',39,card * application
1228,3,b'are there transaction fees in cuba for using my discover card',b'international_fees',b'transaction fees cuba discover card',39,card * application
1229,3,b'i would like to know the status of my credit card application',b'application_status',b'like know status credit card application',39,card * application
1230,3,b'how do i apply for american express',b'new_card',b'apply american express',39,card * application
1231,3,b'is there a charge to use my card in france',b'international_fees',b'charge use card france',39,card * application
1232,3,b'i want to know if my credit card application has been processed',b'application_status',b'want know credit card application processed',39,card * application
1233,3,b'i want to know the status of my credit card application',b'application_status',b'want know status credit card application',39,card * application
1234,3,b'how can i get my rewards for my master card',b'redeem_rewards',b'rewards master card',39,card * application
1235,3,"b'in x , will i be charged to use my card'",b'international_fees',b'x  charged use card',39,card * application
1236,3,b'can you please let me know the status of my capital one application',b'application_status',b'let know status capital application',39,card * application
1237,3,b'are there transaction fees for discover cards used in rome',b'international_fees',b'transaction fees discover cards rome',39,card * application
1238,3,b'how do i submit an application for a discover card',b'new_card',b'submit application discover card',39,card * application
1239,3,"b""what 's it take to get a mastercard""",b'new_card',b's mastercard',39,card * application
1240,3,b'if i use my discover card in cuba are there transaction fees',b'international_fees',b'use discover card cuba transaction fees',39,card * application
1241,3,b'how can i get a visa card',b'new_card',b'visa card',39,card * application
1242,3,b'what are the transaction fees associated with my discover card if i am in rome',b'international_fees',b'transaction fees associated discover card rome',39,card * application
1243,3,b'is there an international charge for using my card in france',b'international_fees',b'international charge card france',39,card * application
1244,3,b'what are my mastercard points good for',b'redeem_rewards',b'mastercard points good ',39,card * application
1245,3,b'do i get charged extra for using my card in portland',b'international_fees',b'charged extra card portland',39,card * application
1246,3,b'will i be charged transaction fees if i use my american card internationally',b'international_fees',b'charged transaction fees use american card internationally',39,card * application
1247,3,b'has my mastercard application gone through yet',b'application_status',b'mastercard application gone ',39,card * application
1248,3,b'has my mastercard application been processed',b'application_status',b'mastercard application processed',39,card * application
1249,3,b'will the bank charge transaction fees if i use my american card internationally',b'international_fees',b'bank charge transaction fees use american card internationally',39,card * application
1250,3,b'how far has my application for the hsbc card gone till now',b'application_status',b'far application hsbc card gone till ',39,card * application
1251,3,b'i need to know the status of my credit card application',b'application_status',b'need know status credit card application',39,card * application
1252,3,b'is there a fee if i use my card in france',b'international_fees',b'fee use card france',39,card * application
1253,3,b'has my application for discover card gone through yet',b'application_status',b'application discover card gone ',39,card * application
1254,3,b'i want to know how is my credit card application going',b'application_status',b'want know credit card application going',39,card * application
1255,3,b'will i be charged a transaction fee on my discover card in cuba',b'international_fees',b'charged transaction fee discover card cuba',39,card * application
